Date,cash_type,money,coffee_name,Time_fixed
10/24/2024,card,35.76,Latte,0.00:50:18
10/24/2024,card,25.96,Americano,0.00:44:11
10/24/2024,card,35.76,Hot Chocolate,0.00:14:44
10/24/2024,card,35.76,Hot Chocolate,0.00:15:29
10/24/2024,card,35.76,Hot Chocolate,0.00:56:20
10/24/2024,card,35.76,Cappuccino,0.00:57:10
10/25/2024,card,35.76,Cappuccino,0.00:38:11
10/25/2024,card,21.06,Espresso,0.00:45:22
10/25/2024,card,35.76,Cocoa,0.00:10:04
10/25/2024,card,35.76,Latte,0.00:10:54
10/25/2024,card,35.76,Cocoa,0.00:18:49
10/25/2024,card,25.96,Americano,0.00:03:28
10/25/2024,card,25.96,Americano,0.00:05:21
10/25/2024,card,30.86,Americano with Milk,0.00:51:01
10/25/2024,card,35.76,Cocoa,0.00:49:42
10/25/2024,card,35.76,Cocoa,0.00:50:30
10/25/2024,card,25.96,Cortado,0.00:06:50
10/25/2024,card,35.76,Latte,0.00:40:37
10/25/2024,card,35.76,Cappuccino,0.00:23:16
10/25/2024,card,35.76,Hot Chocolate,0.00:19:24
10/25/2024,card,21.06,Espresso,0.00:22:31
10/26/2024,card,35.76,Cappuccino,0.00:49:59
10/26/2024,card,25.96,Cortado,0.00:41:44
10/26/2024,card,35.76,Cappuccino,0.00:52:59
10/26/2024,card,25.96,Americano,0.00:24:38
10/26/2024,card,35.76,Cocoa,0.00:18:09
10/26/2024,card,35.76,Latte,0.00:03:31
10/26/2024,card,35.76,Latte,0.00:34:58
10/26/2024,card,30.86,Americano with Milk,0.00:36:14
10/26/2024,card,25.96,Cortado,0.00:05:22
10/26/2024,card,25.96,Cortado,0.00:06:19
10/26/2024,card,35.76,Latte,0.00:38:28
10/26/2024,card,35.76,Latte,0.00:39:29
10/26/2024,card,30.86,Americano with Milk,0.00:52:01
10/26/2024,card,30.86,Americano with Milk,0.00:53:21
10/26/2024,card,35.76,Cappuccino,0.00:19:21
10/26/2024,card,30.86,Americano with Milk,0.00:34:46
10/27/2024,card,30.86,Americano with Milk,0.00:01:56
10/27/2024,card,35.76,Latte,0.00:53:26
10/27/2024,card,30.86,Americano with Milk,0.00:54:27
10/27/2024,card,35.76,Cappuccino,0.00:43:46
10/27/2024,card,35.76,Latte,0.00:17:06
10/28/2024,card,35.76,Cappuccino,0.00:46:28
10/28/2024,card,25.96,Americano,0.00:01:12
10/28/2024,card,35.76,Latte,0.00:35:02
10/28/2024,card,30.86,Americano with Milk,0.00:15:42
10/28/2024,card,35.76,Latte,0.00:42:36
10/28/2024,card,35.76,Latte,0.00:43:43
10/28/2024,card,35.76,Hot Chocolate,0.00:01:36
10/28/2024,card,30.86,Americano with Milk,0.00:02:34
10/28/2024,card,35.76,Cappuccino,0.00:21:30
10/28/2024,card,30.86,Americano with Milk,0.00:10:54
10/28/2024,card,30.86,Americano with Milk,0.00:11:56
10/28/2024,card,30.86,Americano with Milk,0.00:30:59
10/28/2024,card,35.76,Latte,0.00:01:20
10/28/2024,card,35.76,Cocoa,0.00:55:18
10/28/2024,card,35.76,Cocoa,0.00:56:02
10/28/2024,card,35.76,Cappuccino,0.00:10:25
10/28/2024,card,30.86,Americano with Milk,0.00:20:03
10/28/2024,card,30.86,Americano with Milk,0.00:05:50
10/29/2024,card,35.76,Latte,0.00:40:52
10/29/2024,card,35.76,Latte,0.00:47:05
10/29/2024,card,35.76,Latte,0.00:31:57
10/29/2024,card,30.86,Americano with Milk,0.00:59:46
10/29/2024,card,21.06,Espresso,0.00:21:36
10/29/2024,card,25.96,Cortado,0.00:15:43
10/29/2024,card,25.96,Cortado,0.00:17:00
10/29/2024,card,35.76,Cappuccino,0.00:37:36
10/29/2024,card,35.76,Hot Chocolate,0.00:09:33
10/29/2024,card,35.76,Cocoa,0.00:10:56
10/29/2024,card,35.76,Cocoa,0.00:17:33
10/29/2024,card,30.86,Americano with Milk,0.00:02:04
10/29/2024,card,30.86,Americano with Milk,0.00:02:57
10/29/2024,card,30.86,Americano with Milk,0.00:02:05
10/29/2024,card,35.76,Cappuccino,0.00:05:44
10/29/2024,card,35.76,Hot Chocolate,0.00:51:12
10/29/2024,card,35.76,Latte,0.00:54:02
10/29/2024,card,35.76,Latte,0.00:07:35
10/30/2024,card,35.76,Latte,0.00:52:05
10/30/2024,card,30.86,Americano with Milk,0.00:46:26
10/30/2024,card,30.86,Americano with Milk,0.00:47:29
10/30/2024,card,35.76,Latte,0.00:11:29
10/30/2024,card,35.76,Latte,0.00:31:53
10/30/2024,card,35.76,Latte,0.00:33:07
10/30/2024,card,35.76,Latte,0.00:08:45
10/30/2024,card,25.96,Americano,0.00:09:46
10/30/2024,card,30.86,Americano with Milk,0.00:10:58
10/30/2024,card,25.96,Americano,0.00:37:00
10/30/2024,card,35.76,Latte,0.00:05:15
10/30/2024,card,35.76,Latte,0.00:07:03
10/30/2024,card,30.86,Americano with Milk,0.00:04:48
10/30/2024,card,35.76,Hot Chocolate,0.00:08:12
10/30/2024,card,30.86,Americano with Milk,0.00:18:31
10/30/2024,card,30.86,Americano with Milk,0.00:43:21
10/31/2024,card,35.76,Latte,0.00:54:17
10/31/2024,card,35.76,Latte,0.00:38:53
10/31/2024,card,30.86,Americano with Milk,0.00:18:19
10/31/2024,card,35.76,Latte,0.00:59:26
10/31/2024,card,30.86,Americano with Milk,0.00:00:31
11/1/2024,card,35.76,Cocoa,0.00:24:03
11/1/2024,card,25.96,Americano,0.00:30:57
11/1/2024,card,35.76,Latte,0.00:54:50
11/1/2024,card,35.76,Cocoa,0.00:41:26
11/1/2024,card,35.76,Cocoa,0.00:42:18
11/1/2024,card,25.96,Cortado,0.00:55:42
11/1/2024,card,30.86,Americano with Milk,0.00:41:55
11/2/2024,card,25.96,Cortado,0.00:19:44
11/2/2024,card,35.76,Cocoa,0.00:25:46
11/2/2024,card,30.86,Americano with Milk,0.00:33:09
11/2/2024,card,30.86,Americano with Milk,0.00:54:14
11/2/2024,card,35.76,Hot Chocolate,0.00:24:15
11/2/2024,card,35.76,Latte,0.00:25:57
11/2/2024,card,35.76,Latte,0.00:37:05
11/2/2024,card,30.86,Americano with Milk,0.00:18:27
11/2/2024,card,25.96,Americano,0.00:58:23
11/3/2024,card,25.96,Cortado,0.00:23:00
11/3/2024,card,30.86,Americano with Milk,0.00:47:06
11/3/2024,card,30.86,Americano with Milk,0.00:48:12
11/3/2024,card,35.76,Latte,0.00:13:51
11/3/2024,card,30.86,Americano with Milk,0.00:14:56
11/3/2024,card,35.76,Cocoa,0.00:18:24
11/3/2024,card,25.96,Americano,0.00:44:18
11/3/2024,card,30.86,Americano with Milk,0.00:59:01
11/3/2024,card,35.76,Hot Chocolate,0.00:15:17
11/3/2024,card,35.76,Hot Chocolate,0.00:16:43
11/3/2024,card,25.96,Americano,0.00:20:37
11/3/2024,card,25.96,Americano,0.00:21:46
11/3/2024,card,35.76,Cocoa,0.00:26:14
11/4/2024,card,35.76,Latte,0.00:43:36
11/4/2024,card,35.76,Latte,0.00:37:33
11/4/2024,card,30.86,Americano with Milk,0.00:38:58
11/4/2024,card,25.96,Americano,0.00:33:35
11/4/2024,card,30.86,Americano with Milk,0.00:35:06
11/4/2024,card,35.76,Cocoa,0.00:44:38
11/4/2024,card,35.76,Cocoa,0.00:45:20
11/5/2024,card,35.76,Cocoa,0.00:49:31
11/5/2024,card,30.86,Americano with Milk,0.00:05:41
11/5/2024,card,35.76,Cappuccino,0.00:12:12
11/5/2024,card,30.86,Americano with Milk,0.00:13:40
11/5/2024,card,30.86,Americano with Milk,0.00:41:44
11/5/2024,card,35.76,Cocoa,0.00:47:29
11/5/2024,card,35.76,Latte,0.00:48:22
11/5/2024,card,35.76,Latte,0.00:36:37
11/5/2024,card,35.76,Latte,0.00:41:48
11/5/2024,card,35.76,Cappuccino,0.00:52:56
11/5/2024,card,35.76,Cappuccino,0.00:54:10
11/5/2024,card,35.76,Cappuccino,0.00:55:18
11/5/2024,card,35.76,Cocoa,0.00:40:44
11/5/2024,card,35.76,Cocoa,0.00:42:02
11/5/2024,card,35.76,Hot Chocolate,0.00:54:19
11/5/2024,card,35.76,Hot Chocolate,0.00:05:50
11/5/2024,card,30.86,Americano with Milk,0.00:06:39
11/6/2024,card,35.76,Latte,0.00:11:25
11/6/2024,card,21.06,Espresso,0.00:45:31
11/6/2024,card,25.96,Americano,0.00:15:32
11/6/2024,card,35.76,Cappuccino,0.00:44:16
11/6/2024,card,35.76,Latte,0.00:00:43
11/6/2024,card,35.76,Cappuccino,0.00:02:05
11/6/2024,card,35.76,Hot Chocolate,0.00:40:42
11/6/2024,card,35.76,Hot Chocolate,0.00:41:30
11/7/2024,card,35.76,Latte,0.00:17:16
11/7/2024,card,25.96,Americano,0.00:50:10
11/7/2024,card,25.96,Americano,0.00:39:39
11/7/2024,card,35.76,Cocoa,0.00:17:33
11/7/2024,card,35.76,Hot Chocolate,0.00:20:14
11/7/2024,card,35.76,Latte,0.00:21:38
11/7/2024,card,35.76,Latte,0.00:02:30
11/8/2024,card,30.86,Americano with Milk,0.00:05:42
11/8/2024,card,25.96,Americano,0.00:47:30
11/8/2024,card,25.96,Americano,0.00:48:59
11/8/2024,card,35.76,Cappuccino,0.00:47:11
11/8/2024,card,35.76,Latte,0.00:25:13
11/8/2024,card,35.76,Latte,0.00:26:17
11/8/2024,card,30.86,Americano with Milk,0.00:33:02
11/8/2024,card,30.86,Americano with Milk,0.00:55:28
11/8/2024,card,35.76,Hot Chocolate,0.00:13:32
11/8/2024,card,35.76,Hot Chocolate,0.00:14:24
11/8/2024,card,35.76,Hot Chocolate,0.00:15:20
11/8/2024,card,35.76,Latte,0.00:27:09
11/9/2024,card,30.86,Americano with Milk,0.00:08:18
11/9/2024,card,25.96,Cortado,0.00:02:08
11/9/2024,card,25.96,Cortado,0.00:03:00
11/9/2024,card,35.76,Latte,0.00:08:44
11/9/2024,card,35.76,Hot Chocolate,0.00:50:14
11/9/2024,card,35.76,Hot Chocolate,0.00:50:55
11/9/2024,card,35.76,Hot Chocolate,0.00:21:51
11/9/2024,card,35.76,Hot Chocolate,0.00:22:50
11/9/2024,card,25.96,Americano,0.00:37:33
11/9/2024,card,30.86,Americano with Milk,0.00:29:50
11/9/2024,card,35.76,Latte,0.00:15:47
11/9/2024,card,35.76,Cocoa,0.00:16:52
11/9/2024,card,25.96,Americano,0.00:42:04
11/9/2024,card,35.76,Latte,0.00:43:27
11/9/2024,card,35.76,Cocoa,0.00:13:27
11/9/2024,card,25.96,Americano,0.00:52:58
11/9/2024,card,25.96,Americano,0.00:54:19
11/10/2024,card,25.96,Americano,0.00:46:21
11/10/2024,card,35.76,Cocoa,0.00:52:47
11/10/2024,card,35.76,Hot Chocolate,0.00:12:53
11/10/2024,card,35.76,Hot Chocolate,0.00:14:03
11/10/2024,card,35.76,Cappuccino,0.00:38:08
11/10/2024,card,35.76,Cappuccino,0.00:39:06
11/11/2024,card,35.76,Cappuccino,0.00:48:26
11/11/2024,card,30.86,Americano with Milk,0.00:52:25
11/11/2024,card,25.96,Cortado,0.00:19:09
11/11/2024,card,35.76,Cappuccino,0.00:18:44
11/11/2024,card,35.76,Hot Chocolate,0.00:19:52
11/11/2024,card,35.76,Cappuccino,0.00:33:32
11/11/2024,card,35.76,Latte,0.00:00:46
11/11/2024,card,35.76,Hot Chocolate,0.00:04:15
11/11/2024,card,35.76,Latte,0.00:08:31
11/11/2024,card,35.76,Latte,0.00:09:47
11/12/2024,card,35.76,Latte,0.00:03:08
11/12/2024,card,35.76,Latte,0.00:15:45
11/12/2024,card,35.76,Latte,0.00:39:14
11/12/2024,card,35.76,Hot Chocolate,0.00:47:14
11/12/2024,card,35.76,Hot Chocolate,0.00:48:04
11/12/2024,card,35.76,Cocoa,0.00:49:03
11/12/2024,card,35.76,Cappuccino,0.00:45:14
11/12/2024,card,35.76,Latte,0.00:07:57
11/12/2024,card,35.76,Cocoa,0.00:09:21
11/13/2024,card,30.86,Americano with Milk,0.00:09:10
11/13/2024,card,35.76,Latte,0.00:37:43
11/13/2024,card,30.86,Americano with Milk,0.00:19:54
11/13/2024,card,30.86,Americano with Milk,0.00:20:58
11/13/2024,card,30.86,Americano with Milk,0.00:17:30
11/13/2024,card,35.76,Latte,0.00:46:58
11/14/2024,card,35.76,Latte,0.00:36:27
11/14/2024,card,25.96,Americano,0.00:06:42
11/14/2024,card,21.06,Espresso,0.00:48:50
11/14/2024,card,35.76,Cappuccino,0.00:03:45
11/14/2024,card,35.76,Latte,0.00:04:56
11/14/2024,card,35.76,Cappuccino,0.00:05:49
11/14/2024,card,30.86,Americano with Milk,0.00:13:08
11/14/2024,card,35.76,Cappuccino,0.00:14:21
11/14/2024,card,35.76,Hot Chocolate,0.00:43:26
11/14/2024,card,35.76,Hot Chocolate,0.00:46:37
11/14/2024,card,35.76,Cocoa,0.00:31:30
11/14/2024,card,35.76,Hot Chocolate,0.00:32:30
11/14/2024,card,35.76,Latte,0.00:24:31
11/14/2024,card,35.76,Latte,0.00:40:42
11/15/2024,card,30.86,Americano with Milk,0.00:45:51
11/15/2024,card,30.86,Americano with Milk,0.00:05:53
11/15/2024,card,35.76,Cocoa,0.00:09:00
11/15/2024,card,35.76,Cocoa,0.00:14:18
11/15/2024,card,35.76,Latte,0.00:57:33
11/15/2024,card,25.96,Americano,0.00:19:50
11/15/2024,card,30.86,Americano with Milk,0.00:35:41
11/15/2024,card,35.76,Latte,0.00:55:01
11/15/2024,card,35.76,Hot Chocolate,0.00:12:44
11/15/2024,card,30.86,Americano with Milk,0.00:42:21
11/15/2024,card,30.86,Americano with Milk,0.00:43:21
11/16/2024,card,25.96,Cortado,0.00:21:34
11/16/2024,card,25.96,Cortado,0.00:45:51
11/16/2024,card,35.76,Hot Chocolate,0.00:02:00
11/16/2024,card,35.76,Latte,0.00:03:06
11/16/2024,card,25.96,Americano,0.00:39:25
11/16/2024,card,35.76,Cappuccino,0.00:30:15
11/16/2024,card,30.86,Americano with Milk,0.00:31:50
11/16/2024,card,35.76,Latte,0.00:48:35
11/16/2024,card,35.76,Latte,0.00:49:35
11/16/2024,card,30.86,Americano with Milk,0.00:16:55
11/16/2024,card,35.76,Latte,0.00:18:00
11/16/2024,card,35.76,Latte,0.00:19:09
11/16/2024,card,30.86,Americano with Milk,0.00:25:47
11/17/2024,card,30.86,Americano with Milk,0.00:29:37
11/17/2024,card,30.86,Americano with Milk,0.00:35:19
11/17/2024,card,25.96,Americano,0.00:18:41
11/17/2024,card,30.86,Americano with Milk,0.00:33:40
11/17/2024,card,35.76,Latte,0.00:27:26
11/17/2024,card,35.76,Latte,0.00:28:35
11/17/2024,card,35.76,Hot Chocolate,0.00:10:06
11/17/2024,card,35.76,Hot Chocolate,0.00:17:34
11/17/2024,card,35.76,Hot Chocolate,0.00:18:27
11/18/2024,card,30.86,Americano with Milk,0.00:52:19
11/18/2024,card,30.86,Americano with Milk,0.00:53:16
11/18/2024,card,35.76,Latte,0.00:57:22
11/18/2024,card,35.76,Latte,0.00:44:49
11/18/2024,card,35.76,Latte,0.00:46:52
11/18/2024,card,35.76,Latte,0.00:50:54
11/19/2024,card,35.76,Cocoa,0.00:49:00
11/19/2024,card,30.86,Americano with Milk,0.00:51:13
11/19/2024,card,35.76,Latte,0.00:52:13
11/19/2024,card,21.06,Espresso,0.00:53:38
11/19/2024,card,35.76,Latte,0.00:54:46
11/19/2024,card,30.86,Americano with Milk,0.00:29:23
11/19/2024,card,35.76,Latte,0.00:07:09
11/19/2024,card,35.76,Cocoa,0.00:22:40
11/19/2024,card,35.76,Cocoa,0.00:23:59
11/19/2024,card,35.76,Cappuccino,0.00:41:03
11/19/2024,card,35.76,Cappuccino,0.00:47:41
11/20/2024,card,30.86,Americano with Milk,0.00:29:38
11/20/2024,card,35.76,Latte,0.00:34:50
11/20/2024,card,35.76,Cappuccino,0.00:49:51
11/20/2024,card,35.76,Hot Chocolate,0.00:50:49
11/21/2024,card,25.96,Cortado,0.00:06:11
11/21/2024,card,35.76,Latte,0.00:33:36
11/21/2024,card,35.76,Cocoa,0.00:59:45
11/21/2024,card,35.76,Cocoa,0.00:00:47
11/21/2024,card,35.76,Latte,0.00:14:13
11/21/2024,card,30.86,Americano with Milk,0.00:35:27
11/21/2024,card,25.96,Cortado,0.00:39:23
11/21/2024,card,35.76,Hot Chocolate,0.00:01:02
11/22/2024,card,35.76,Latte,0.00:50:36
11/22/2024,card,35.76,Cappuccino,0.00:03:42
11/22/2024,card,35.76,Latte,0.00:02:32
11/22/2024,card,35.76,Cocoa,0.00:24:26
11/22/2024,card,35.76,Hot Chocolate,0.00:33:05
11/22/2024,card,35.76,Latte,0.00:33:49
11/23/2024,card,25.96,Cortado,0.00:10:46
11/23/2024,card,25.96,Cortado,0.00:11:49
11/23/2024,card,35.76,Latte,0.00:05:15
11/23/2024,card,35.76,Cappuccino,0.00:02:59
11/23/2024,card,25.96,Americano,0.00:09:28
11/23/2024,card,25.96,Americano,0.00:10:25
11/23/2024,card,35.76,Hot Chocolate,0.00:41:27
11/23/2024,card,35.76,Latte,0.00:37:04
11/24/2024,card,35.76,Latte,0.00:17:07
11/25/2024,card,35.76,Cappuccino,0.00:49:18
11/25/2024,card,35.76,Latte,0.00:54:23
11/25/2024,card,30.86,Americano with Milk,0.00:12:21
11/25/2024,card,25.96,Cortado,0.00:38:08
11/25/2024,card,35.76,Latte,0.00:50:58
11/25/2024,card,35.76,Latte,0.00:52:41
11/25/2024,card,35.76,Hot Chocolate,0.00:30:56
11/25/2024,card,30.86,Americano with Milk,0.00:01:59
11/25/2024,card,35.76,Hot Chocolate,0.00:37:58
11/25/2024,card,35.76,Hot Chocolate,0.00:42:15
11/25/2024,card,35.76,Cappuccino,0.00:43:00
11/26/2024,card,35.76,Latte,0.00:54:37
11/26/2024,card,35.76,Cocoa,0.00:02:56
11/26/2024,card,25.96,Americano,0.00:03:47
11/26/2024,card,35.76,Cocoa,0.00:06:09
11/26/2024,card,35.76,Cocoa,0.00:07:10
11/26/2024,card,35.76,Latte,0.00:03:54
11/26/2024,card,35.76,Latte,0.00:05:00
11/26/2024,card,25.96,Americano,0.00:11:37
11/26/2024,card,30.86,Americano with Milk,0.00:12:34
11/26/2024,card,35.76,Cocoa,0.00:47:24
11/28/2024,card,35.76,Cappuccino,0.00:41:16
11/28/2024,card,30.86,Americano with Milk,0.00:14:00
11/28/2024,card,30.86,Americano with Milk,0.00:24:42
11/28/2024,card,35.76,Latte,0.00:25:45
11/28/2024,card,35.76,Latte,0.00:54:59
11/28/2024,card,35.76,Cappuccino,0.00:00:15
11/29/2024,card,35.76,Cocoa,0.00:53:15
11/29/2024,card,35.76,Latte,0.00:57:42
11/29/2024,card,30.86,Americano with Milk,0.00:07:31
11/29/2024,card,30.86,Americano with Milk,0.00:08:30
11/29/2024,card,30.86,Americano with Milk,0.00:18:06
11/29/2024,card,35.76,Latte,0.00:19:20
11/29/2024,card,35.76,Cocoa,0.00:57:54
11/30/2024,card,35.76,Cocoa,0.00:58:12
11/30/2024,card,25.96,Americano,0.00:04:55
11/30/2024,card,35.76,Hot Chocolate,0.00:05:58
11/30/2024,card,35.76,Cocoa,0.00:16:52
11/30/2024,card,30.86,Americano with Milk,0.00:33:44
11/30/2024,card,30.86,Americano with Milk,0.00:03:48
12/1/2024,card,30.86,Americano with Milk,0.00:15:31
12/1/2024,card,30.86,Americano with Milk,0.00:16:31
12/1/2024,card,30.86,Americano with Milk,0.00:22:46
12/1/2024,card,30.86,Americano with Milk,0.00:34:22
12/1/2024,card,35.76,Cocoa,0.00:09:12
12/1/2024,card,35.76,Cocoa,0.00:09:57
12/1/2024,card,35.76,Cappuccino,0.00:43:02
12/1/2024,card,35.76,Latte,0.00:56:31
12/1/2024,card,35.76,Latte,0.00:57:49
12/1/2024,card,35.76,Latte,0.00:32:59
12/1/2024,card,35.76,Latte,0.00:34:30
12/1/2024,card,30.86,Americano with Milk,0.00:10:23
12/1/2024,card,30.86,Americano with Milk,0.00:11:32
12/1/2024,card,30.86,Americano with Milk,0.00:38:28
12/2/2024,card,35.76,Latte,0.00:50:36
12/2/2024,card,25.96,Americano,0.00:51:59
12/2/2024,card,30.86,Americano with Milk,0.00:21:29
12/2/2024,card,35.76,Cocoa,0.00:53:14
12/2/2024,card,25.96,Cortado,0.00:04:25
12/2/2024,card,21.06,Espresso,0.00:28:23
12/2/2024,card,35.76,Cappuccino,0.00:12:23
12/2/2024,card,25.96,Americano,0.00:34:21
12/2/2024,card,35.76,Cappuccino,0.00:00:32
12/3/2024,card,35.76,Latte,0.00:11:19
12/3/2024,card,30.86,Americano with Milk,0.00:23:30
12/3/2024,card,30.86,Americano with Milk,0.00:24:27
12/3/2024,card,25.96,Americano,0.00:17:58
12/3/2024,card,30.86,Americano with Milk,0.00:42:07
12/3/2024,card,30.86,Americano with Milk,0.00:43:15
12/3/2024,card,30.86,Americano with Milk,0.00:45:54
12/3/2024,card,35.76,Cocoa,0.00:50:55
12/3/2024,card,35.76,Latte,0.00:33:16
12/3/2024,card,35.76,Cappuccino,0.00:34:13
12/3/2024,card,35.76,Hot Chocolate,0.00:35:18
12/3/2024,card,30.86,Americano with Milk,0.00:19:13
12/3/2024,card,35.76,Cappuccino,0.00:21:42
12/4/2024,card,25.96,Cortado,0.00:32:47
12/4/2024,card,35.76,Latte,0.00:50:30
12/4/2024,card,35.76,Latte,0.00:52:15
12/4/2024,card,25.96,Americano,0.00:04:14
12/4/2024,card,30.86,Americano with Milk,0.00:23:01
12/4/2024,card,30.86,Americano with Milk,0.00:24:08
12/4/2024,card,30.86,Americano with Milk,0.00:26:57
12/4/2024,card,35.76,Hot Chocolate,0.00:29:47
12/4/2024,card,30.86,Americano with Milk,0.00:45:57
12/4/2024,card,35.76,Hot Chocolate,0.00:33:54
12/5/2024,card,25.96,Americano,0.00:53:48
12/5/2024,card,25.96,Cortado,0.00:20:28
12/5/2024,card,30.86,Americano with Milk,0.00:02:51
12/5/2024,card,30.86,Americano with Milk,0.00:05:05
12/5/2024,card,35.76,Latte,0.00:31:58
12/5/2024,card,25.96,Americano,0.00:50:44
12/5/2024,card,35.76,Cappuccino,0.00:30:58
12/5/2024,card,35.76,Latte,0.00:21:19
12/5/2024,card,35.76,Latte,0.00:02:10
12/6/2024,card,35.76,Latte,0.00:42:18
12/6/2024,card,35.76,Hot Chocolate,0.00:31:58
12/6/2024,card,35.76,Latte,0.00:30:33
12/6/2024,card,35.76,Hot Chocolate,0.00:31:30
12/7/2024,card,30.86,Americano with Milk,0.00:17:10
12/7/2024,card,25.96,Americano,0.00:16:42
12/7/2024,card,35.76,Latte,0.00:44:04
12/7/2024,card,35.76,Cappuccino,0.00:11:13
12/7/2024,card,30.86,Americano with Milk,0.00:00:10
12/7/2024,card,25.96,Americano,0.00:28:17
12/8/2024,card,25.96,Cortado,0.00:29:25
12/8/2024,card,35.76,Latte,0.00:42:38
12/8/2024,card,35.76,Cappuccino,0.00:43:42
12/8/2024,card,25.96,Cortado,0.00:51:40
12/8/2024,card,30.86,Americano with Milk,0.00:02:36
12/8/2024,card,30.86,Americano with Milk,0.00:03:38
12/8/2024,card,35.76,Cappuccino,0.00:26:29
12/8/2024,card,21.06,Espresso,0.00:41:48
12/8/2024,card,35.76,Cappuccino,0.00:47:18
12/8/2024,card,30.86,Americano with Milk,0.00:28:30
12/8/2024,card,30.86,Americano with Milk,0.00:41:23
12/9/2024,card,35.76,Cappuccino,0.00:32:40
12/9/2024,card,25.96,Americano,0.00:12:25
12/9/2024,card,30.86,Americano with Milk,0.00:33:57
12/9/2024,card,25.96,Cortado,0.00:00:54
12/9/2024,card,35.76,Cocoa,0.00:21:51
12/10/2024,card,25.96,Cortado,0.00:25:49
12/10/2024,card,35.76,Hot Chocolate,0.00:21:57
12/11/2024,card,35.76,Latte,0.00:49:46
12/11/2024,card,25.96,Cortado,0.00:45:47
12/11/2024,card,35.76,Hot Chocolate,0.00:13:06
12/11/2024,card,21.06,Espresso,0.00:56:47
12/11/2024,card,35.76,Cocoa,0.00:59:25
12/11/2024,card,35.76,Latte,0.00:01:07
12/11/2024,card,35.76,Latte,0.00:18:17
12/12/2024,card,30.86,Americano with Milk,0.00:58:31
12/12/2024,card,25.96,Americano,0.00:49:23
12/12/2024,card,21.06,Espresso,0.00:55:02
12/12/2024,card,21.06,Espresso,0.00:55:49
12/12/2024,card,25.96,Americano,0.00:57:01
12/12/2024,card,35.76,Cocoa,0.00:50:00
12/12/2024,card,35.76,Cocoa,0.00:50:57
12/13/2024,card,25.96,Americano,0.00:27:25
12/13/2024,card,25.96,Americano,0.00:53:05
12/13/2024,card,35.76,Hot Chocolate,0.00:54:40
12/13/2024,card,35.76,Hot Chocolate,0.00:01:58
12/13/2024,card,35.76,Cocoa,0.00:23:23
12/13/2024,card,35.76,Cappuccino,0.00:19:03
12/13/2024,card,35.76,Cappuccino,0.00:20:10
12/13/2024,card,35.76,Latte,0.00:35:42
12/14/2024,card,30.86,Americano with Milk,0.00:27:32
12/14/2024,card,35.76,Cocoa,0.00:03:05
12/14/2024,card,35.76,Cappuccino,0.00:41:57
12/14/2024,card,25.96,Americano,0.00:19:07
12/14/2024,card,35.76,Latte,0.00:20:08
12/14/2024,card,35.76,Cocoa,0.00:10:30
12/14/2024,card,25.96,Americano,0.00:29:58
12/14/2024,card,25.96,Americano,0.00:30:49
12/14/2024,card,25.96,Americano,0.00:00:15
12/14/2024,card,25.96,Americano,0.00:01:29
12/14/2024,card,30.86,Americano with Milk,0.00:23:44
12/15/2024,card,35.76,Latte,0.00:09:24
12/15/2024,card,35.76,Cocoa,0.00:10:25
12/15/2024,card,35.76,Hot Chocolate,0.00:58:05
12/16/2024,card,35.76,Latte,0.00:52:18
12/16/2024,card,35.76,Hot Chocolate,0.00:03:31
12/16/2024,card,35.76,Cocoa,0.00:46:53
12/16/2024,card,30.86,Americano with Milk,0.00:19:08
12/16/2024,card,35.76,Latte,0.00:08:52
12/16/2024,card,35.76,Hot Chocolate,0.00:13:18
12/16/2024,card,35.76,Latte,0.00:23:07
12/16/2024,card,30.86,Americano with Milk,0.00:24:01
12/17/2024,card,25.96,Cortado,0.00:48:18
12/17/2024,card,35.76,Cappuccino,0.00:52:32
12/17/2024,card,30.86,Americano with Milk,0.00:49:05
12/17/2024,card,25.96,Americano,0.00:22:35
12/17/2024,card,35.76,Cocoa,0.00:23:36
12/17/2024,card,35.76,Cappuccino,0.00:14:22
12/17/2024,card,35.76,Cocoa,0.00:54:57
12/18/2024,card,35.76,Latte,0.00:30:28
12/18/2024,card,30.86,Americano with Milk,0.00:01:21
12/18/2024,card,35.76,Latte,0.00:03:02
12/18/2024,card,35.76,Cappuccino,0.00:04:03
12/19/2024,card,35.76,Hot Chocolate,0.00:12:11
12/19/2024,card,30.86,Americano with Milk,0.00:25:43
12/19/2024,card,21.06,Espresso,0.00:10:52
12/19/2024,card,35.76,Hot Chocolate,0.00:38:56
12/19/2024,card,35.76,Cappuccino,0.00:00:56
12/19/2024,card,35.76,Cappuccino,0.00:10:40
12/19/2024,card,30.86,Americano with Milk,0.00:48:18
12/19/2024,card,35.76,Hot Chocolate,0.00:49:42
12/19/2024,card,35.76,Latte,0.00:08:11
12/19/2024,card,35.76,Cappuccino,0.00:09:15
12/20/2024,card,25.96,Cortado,0.00:14:52
12/20/2024,card,30.86,Americano with Milk,0.00:39:29
12/20/2024,card,35.76,Cappuccino,0.00:12:42
12/20/2024,card,25.96,Cortado,0.00:55:29
12/20/2024,card,21.06,Espresso,0.00:21:17
12/20/2024,card,30.86,Americano with Milk,0.00:22:49
12/20/2024,card,25.96,Cortado,0.00:58:20
12/20/2024,card,35.76,Cappuccino,0.00:28:22
